1;2;3;4;5;6;7;8;9;10;11;12;
734841;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Heroin;70;Bund echte Zaehlung der Tatverdaechtigen;5;0;0;0;5;100;7;1;14.3
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;8;Baden-Wuerttemberg;9;0.1;0;0;9;100;7;4;57.1
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;9;Bayern;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;11;Berlin;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;12;Brandenburg;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;4;Bremen;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;2;Hamburg;2;0.1;0;0;2;100;4;2;50
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;6;Hessen;3;0;0;0;3;100;3;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;13;Mecklenburg-Vorpommern;4;0.2;0;0;4;100;5;1;20
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;3;Niedersachsen;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;5;Nordrhein-Westfalen;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;7;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;10;Saarland;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;14;Sachsen;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;15;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;1;Schleswig-Holstein;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;16;Thueringen;0;0;0;0;0;0;0;0;0
734842;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Kokain†einschl.†Crack;70;Bund echte Zaehlung der Tatverdaechtigen;18;0;0;0;18;100;19;7;36.8
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;8;Baden-Wuerttemberg;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;9;Bayern;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;11;Berlin;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;12;Brandenburg;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;4;Bremen;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;2;Hamburg;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;6;Hessen;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;13;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;3;Niedersachsen;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;5;Nordrhein-Westfalen;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;7;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;10;Saarland;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;14;Sachsen;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;15;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;1;Schleswig-Holstein;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;16;Thueringen;0;0;0;0;0;0;0;0;0
734843;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†LSD;70;Bund echte Zaehlung der Tatverdaechtigen;0;0;0;0;0;0;0;0;0
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);8;Baden-Wuerttemberg;5;0;0;0;5;100;7;3;42.9
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);9;Bayern;4;0;0;0;4;100;4;1;25
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);11;Berlin;3;0.1;0;0;3;100;3;0;0
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);12;Brandenburg;5;0.2;0;0;5;100;10;1;10
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);4;Bremen;0;0;0;0;0;0;0;0;0
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);2;Hamburg;0;0;0;0;0;0;0;0;0
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);6;Hessen;5;0.1;0;0;5;100;9;2;22.2
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);13;Mecklenburg-Vorpommern;1;0.1;0;0;1;100;1;0;0
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);3;Niedersachsen;0;0;0;0;0;0;0;0;0
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);5;Nordrhein-Westfalen;19;0.1;1;5.3;19;100;23;2;8.7
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);7;Rheinland-Pfalz;2;0;0;0;2;100;9;3;33.3
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);10;Saarland;0;0;0;0;0;0;0;0;0
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);14;Sachsen;0;0;0;0;0;0;0;0;0
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);15;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);1;Schleswig-Holstein;0;0;0;0;0;0;0;0;0
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);16;Thueringen;1;0;0;0;1;100;1;0;0
734846;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Amphetamin†und†seinen†Derivaten†in†Pulver-†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform†(Ecstasy);70;Bund echte Zaehlung der Tatverdaechtigen;45;0.1;1;2.2;45;100;67;12;17.9
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;8;Baden-Wuerttemberg;0;0;0;0;0;0;0;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;9;Bayern;5;0;0;0;6;120;10;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;11;Berlin;1;0;0;0;1;100;2;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;12;Brandenburg;1;0;0;0;1;100;1;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;4;Bremen;0;0;0;0;0;0;0;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;2;Hamburg;0;0;0;0;0;0;0;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;6;Hessen;0;0;0;0;0;0;0;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;13;Mecklenburg-Vorpommern;1;0.1;0;0;1;100;1;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;3;Niedersachsen;1;0;0;0;1;100;1;1;100
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;5;Nordrhein-Westfalen;2;0;0;0;1;50;1;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;7;Rheinland-Pfalz;1;0;0;0;1;100;1;1;100
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;10;Saarland;0;0;0;0;0;0;0;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;14;Sachsen;2;0;0;0;1;50;1;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;15;Sachsen-Anhalt;3;0.1;0;0;2;66.7;3;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;1;Schleswig-Holstein;0;0;0;0;0;0;0;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;16;Thueringen;6;0.3;0;0;5;83.3;5;0;0
734847;Unerlaubte†Herstellung††in†nicht†geringer†Menge†von†Methamphetamin†in†Pulver-,†kristalliner†oder†fluessiger†sowie†in†Tabletten-†bzw.†Kapselform;70;Bund echte Zaehlung der Tatverdaechtigen;23;0;0;0;20;87;26;2;7.7
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;8;Baden-Wuerttemberg;127;1.2;1;0.8;120;94.5;144;21;14.6
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;9;Bayern;0;0;0;0;0;0;0;0;0
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;11;Berlin;2;0.1;0;0;2;100;3;2;66.7
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;12;Brandenburg;18;0.7;0;0;17;94.4;26;3;11.5
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;4;Bremen;12;1.8;0;0;12;100;18;4;22.2
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;2;Hamburg;25;1.4;0;0;23;92;32;7;21.9
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;6;Hessen;33;0.5;0;0;32;97;54;8;14.8
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;13;Mecklenburg-Vorpommern;27;1.7;0;0;26;96.3;28;1;3.6
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;3;Niedersachsen;61;0.8;1;1.6;55;90.2;96;12;12.5
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;5;Nordrhein-Westfalen;124;0.7;2;1.6;108;87.1;141;23;16.3
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;7;Rheinland-Pfalz;43;1.1;0;0;40;93;47;11;23.4
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;10;Saarland;12;1.2;0;0;12;100;16;0;0
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;14;Sachsen;8;0.2;0;0;7;87.5;8;0;0
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;15;Sachsen-Anhalt;17;0.8;0;0;17;100;20;7;35
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;1;Schleswig-Holstein;42;1.5;1;2.4;39;92.9;41;8;19.5
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;16;Thueringen;6;0.3;0;0;6;100;7;0;0
734848;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†Cannabis†und†Zubereitungen;70;Bund echte Zaehlung der Tatverdaechtigen;557;0.7;5;0.9;516;92.6;681;107;15.7
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;8;Baden-Wuerttemberg;1;0;0;0;1;100;1;1;100
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;9;Bayern;2;0;0;0;1;50;1;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;11;Berlin;0;0;0;0;0;0;0;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;12;Brandenburg;0;0;0;0;0;0;0;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;4;Bremen;1;0.1;0;0;1;100;1;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;2;Hamburg;0;0;0;0;0;0;0;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;6;Hessen;4;0.1;0;0;4;100;12;4;33.3
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;13;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;3;Niedersachsen;1;0;0;0;1;100;1;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;5;Nordrhein-Westfalen;4;0;1;25;3;75;4;1;25
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;7;Rheinland-Pfalz;2;0;0;0;2;100;2;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;10;Saarland;0;0;0;0;0;0;0;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;14;Sachsen;0;0;0;0;0;0;0;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;15;Sachsen-Anhalt;1;0;0;0;1;100;1;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;1;Schleswig-Holstein;0;0;0;0;0;0;0;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;16;Thueringen;0;0;0;0;0;0;0;0;0
734849;Unerlaubte†Herstellung†in†nicht†geringer†Menge†von†sonstigen†Betaeubungsmitteln;70;Bund echte Zaehlung der Tatverdaechtigen;16;0;1;6.3;14;87.5;23;6;26.1
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);8;Baden-Wuerttemberg;827;7.6;2;0.2;479;57.9;542;99;18.3
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);9;Bayern;1,155;9;1;0.1;739;64;845;105;12.4
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);11;Berlin;426;12.1;0;0;208;48.8;228;58;25.4
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);12;Brandenburg;340;13.7;1;0.3;204;60;218;11;5
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);4;Bremen;6;0.9;0;0;5;83.3;7;0;0
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);2;Hamburg;134;7.5;6;4.5;91;67.9;97;24;24.7
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);6;Hessen;561;9.1;2;0.4;304;54.2;363;68;18.7
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);13;Mecklenburg-Vorpommern;207;12.8;0;0;141;68.1;166;12;7.2
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);3;Niedersachsen;1,032;13;9;0.9;665;64.4;821;64;7.8
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);5;Nordrhein-Westfalen;1,074;6;5;0.5;585;54.5;661;90;13.6
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);7;Rheinland-Pfalz;560;13.8;0;0;296;52.9;363;46;12.7
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);10;Saarland;99;9.9;0;0;59;59.6;65;18;27.7
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);14;Sachsen;381;9.3;4;1;237;62.2;267;12;4.5
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);15;Sachsen-Anhalt;457;20.4;0;0;304;66.5;350;27;7.7
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);1;Schleswig-Holstein;350;12.2;0;0;212;60.6;271;30;11.1
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);16;Thueringen;353;16.3;0;0;176;49.9;203;11;5.4
740000;Straftaten†gegen†strafrechtliche†Nebengesetze†auf†dem†Umwelt-†und†Verbraucherschutzsektor†(neben†Schluessel†716000);70;Bund echte Zaehlung der Tatverdaechtigen;7,962;9.7;30;0.4;4,705;59.1;5,462;675;12.4
